name,label
Ses01F_script03_2_F021,anger
Ses01F_script03_2_F022,anger
Ses01F_script03_2_F023,anger
Ses01F_script03_2_F024,anger
Ses01F_script03_2_F025,anger
Ses01F_script03_2_F026,anger
Ses01F_script03_2_F027,anger
Ses01F_script03_2_F028,anger
Ses01F_script03_2_F029,anger
Ses01F_script03_2_F030,neutral
Ses01F_script03_2_F031,neutral
Ses01F_script03_2_F032,neutral
Ses01F_script03_2_F033,unknown
Ses01F_script03_2_F034,anger
Ses01F_script03_2_F035,anger
Ses01F_script03_2_F036,anger
Ses01F_script03_2_F037,anger
Ses01F_script03_2_F038,anger
Ses01F_script03_2_F039,anger
Ses01F_script03_2_F040,anger
Ses01F_script03_2_M000,unknown
Ses01F_script03_2_M001,neutral
Ses01F_script03_2_M002,neutral
Ses01F_script03_2_M003,unknown
Ses01F_script03_2_M004,neutral
Ses01F_script03_2_M005,frustration
Ses01F_script03_2_M006,unknown
Ses01F_script03_2_M007,anger
Ses01F_script03_2_M008,unknown
Ses01F_script03_2_M009,frustration
Ses01F_script03_2_M010,neutral
Ses01F_script03_2_M011,neutral
Ses01F_script03_2_M012,frustration
Ses01F_script03_2_M013,frustration
Ses01F_script03_2_M014,anger
Ses01F_script03_2_M015,frustration
Ses01F_script03_2_M016,neutral
Ses01F_script03_2_M017,unknown
Ses01F_script03_2_M018,neutral
Ses01F_script03_2_M019,neutral
Ses01F_script03_2_M020,anger
Ses01F_script03_2_M021,anger
Ses01F_script03_2_M022,anger
Ses01F_script03_2_M023,anger
Ses01F_script03_2_M024,anger
Ses01F_script03_2_M025,anger
Ses01F_script03_2_M026,anger
Ses01F_script03_2_M027,anger
Ses01F_script03_2_M028,unknown
Ses01F_script03_2_M029,anger
Ses01F_script03_2_M030,anger
Ses01F_script03_2_M031,neutral
Ses01F_script03_2_M032,anger
Ses01F_script03_2_M033,anger
Ses01F_script03_2_M034,anger
Ses01F_script03_2_M035,anger
Ses01F_script03_2_M036,anger
Ses01F_script03_2_M037,anger
Ses01F_script03_2_M038,anger
Ses01F_script03_2_M039,anger
Ses01F_script03_2_M040,anger
Ses01M_impro01_F000,anger
Ses01M_impro01_F001,anger
Ses01M_impro01_F002,unknown
Ses01M_impro01_F003,unknown
Ses01M_impro01_F004,frustration
Ses01M_impro01_F005,unknown
Ses01M_impro01_F006,unknown
Ses01M_impro01_F007,anger
Ses01M_impro01_F008,anger
Ses01M_impro01_F009,unknown
Ses01M_impro01_F010,frustration
Ses01M_impro01_F011,anger
Ses01M_impro01_F012,anger
Ses01M_impro01_F013,unknown
Ses01M_impro01_F014,unknown
Ses01M_impro01_F015,frustration
Ses01M_impro01_F016,unknown
Ses01M_impro01_F017,unknown
Ses01M_impro01_F018,unknown
Ses01M_impro01_F019,anger
Ses01M_impro01_F020,anger
Ses01M_impro01_F021,anger
Ses01M_impro01_F022,anger
Ses01M_impro01_F023,unknown
Ses01M_impro01_F024,neutral
Ses01M_impro01_F025,neutral
Ses01M_impro01_F026,unknown
Ses01M_impro01_F027,unknown
Ses01M_impro01_F028,unknown
Ses01M_impro01_F029,unknown
Ses01M_impro01_F030,unknown
Ses01M_impro01_M000,frustration
Ses01M_impro01_M001,frustration
Ses01M_impro01_M002,frustration
Ses01M_impro01_M003,neutral
Ses01M_impro01_M004,unknown
Ses01M_impro01_M005,frustration
Ses01M_impro01_M006,frustration
Ses01M_impro01_M007,frustration
Ses01M_impro01_M008,frustration
Ses01M_impro01_M009,frustration
Ses01M_impro01_M010,neutral
Ses01M_impro01_M011,frustration
Ses01M_impro01_M012,frustration
Ses01M_impro01_M013,frustration
Ses01M_impro01_M014,unknown
Ses01M_impro01_M015,frustration
Ses01M_impro01_M016,frustration
Ses01M_impro01_M017,frustration
Ses01M_impro01_M018,frustration
Ses01M_impro01_M019,frustration
Ses01M_impro01_M020,anger
Ses01M_impro01_M021,unknown
Ses01M_impro01_M022,frustration
Ses01M_impro01_M023,frustration
Ses01M_impro01_M024,unknown
Ses01M_impro01_M025,anger
Ses01M_impro01_M026,frustration
Ses01M_impro01_M027,frustration
Ses01M_impro01_M028,frustration
Ses01M_impro01_M029,unknown
Ses01M_impro01_M030,anger
Ses01M_impro01_M031,anger
Ses01M_impro01_M032,anger
Ses01M_impro01_M033,frustration
Ses01M_impro02_F000,neutral
Ses01M_impro02_F001,unknown
Ses01M_impro02_F002,surprise
Ses01M_impro02_F003,frustration
Ses01M_impro02_F004,frustration
Ses01M_impro02_F005,frustration
Ses01M_impro02_F006,frustration
Ses01M_impro02_F007,frustration
Ses01M_impro02_F008,frustration
Ses01M_impro02_F009,sadness
Ses01M_impro02_F010,sadness
Ses01M_impro02_F011,unknown
Ses01M_impro02_F012,unknown
Ses01M_impro02_F013,sadness
Ses01M_impro02_F014,unknown
Ses01M_impro02_F015,sadness
Ses01M_impro02_F016,unknown
Ses01M_impro02_F017,sadness
Ses01M_impro02_F018,unknown
Ses01M_impro02_F019,sadness
Ses01M_impro02_F020,unknown
Ses01M_impro02_F021,unknown
Ses01M_impro02_M000,neutral
Ses01M_impro02_M001,sadness
Ses01M_impro02_M002,sadness
Ses01M_impro02_M003,sadness
Ses01M_impro02_M004,unknown
Ses01M_impro02_M005,unknown
Ses01M_impro02_M006,frustration
Ses01M_impro02_M007,sadness
Ses01M_impro02_M008,unknown
Ses01M_impro02_M009,sadness
Ses01M_impro02_M010,sadness
Ses01M_impro02_M011,sadness
Ses01M_impro02_M012,sadness
Ses01M_impro02_M013,sadness
Ses01M_impro02_M014,sadness
Ses01M_impro02_M015,sadness
Ses01M_impro02_M016,sadness
Ses01M_impro02_M017,sadness
Ses01M_impro02_M018,sadness
Ses01M_impro02_M019,sadness
Ses01M_impro02_M020,sadness
Ses01M_impro02_M021,sadness
Ses01M_impro02_M022,sadness
Ses01M_impro02_M023,sadness
Ses01M_impro02_M024,unknown
Ses01M_impro02_M025,sadness
Ses01M_impro03_F000,unknown
Ses01M_impro03_F001,surprise
Ses01M_impro03_F002,excitement
Ses01M_impro03_F003,excitement
Ses01M_impro03_F004,excitement
Ses01M_impro03_F005,excitement
Ses01M_impro03_F006,excitement
Ses01M_impro03_F007,excitement
Ses01M_impro03_F008,excitement
Ses01M_impro03_F009,excitement
Ses01M_impro03_F010,excitement
Ses01M_impro03_F011,excitement
Ses01M_impro03_F012,excitement
Ses01M_impro03_F013,excitement
Ses01M_impro03_F014,excitement
Ses01M_impro03_F015,excitement
Ses01M_impro03_F016,excitement
Ses01M_impro03_F017,neutral
Ses01M_impro03_F018,neutral
Ses01M_impro03_F019,excitement
Ses01M_impro03_F020,excitement
Ses01M_impro03_F021,neutral
Ses01M_impro03_F022,excitement
Ses01M_impro03_F023,excitement
Ses01M_impro03_F024,excitement
Ses01M_impro03_F025,excitement
Ses01M_impro03_F026,excitement
Ses01M_impro03_M000,excitement
Ses01M_impro03_M001,excitement
Ses01M_impro03_M002,unknown
Ses01M_impro03_M003,neutral
Ses01M_impro03_M004,excitement
Ses01M_impro03_M005,excitement
Ses01M_impro03_M006,neutral
Ses01M_impro03_M007,excitement
Ses01M_impro03_M008,excitement
Ses01M_impro03_M009,unknown
Ses01M_impro03_M010,excitement
Ses01M_impro03_M011,excitement
Ses01M_impro03_M012,excitement
Ses01M_impro03_M013,excitement
Ses01M_impro03_M014,neutral
Ses01M_impro03_M015,excitement
Ses01M_impro03_M016,excitement
Ses01M_impro03_M017,excitement
Ses01M_impro03_M018,neutral
Ses01M_impro03_M019,excitement
Ses01M_impro03_M020,excitement
Ses01M_impro03_M021,neutral
Ses01M_impro03_M022,excitement
Ses01M_impro03_M023,excitement
Ses01M_impro03_M024,excitement
Ses01M_impro03_M025,unknown
Ses01M_impro04_F000,neutral
Ses01M_impro04_F001,unknown
Ses01M_impro04_F002,neutral
Ses01M_impro04_F003,neutral
Ses01M_impro04_F004,neutral
Ses01M_impro04_F005,neutral
Ses01M_impro04_F006,neutral
Ses01M_impro04_F007,neutral
Ses01M_impro04_F008,neutral
Ses01M_impro04_F009,neutral
Ses01M_impro04_F010,neutral
Ses01M_impro04_F011,neutral
Ses01M_impro04_F012,neutral
Ses01M_impro04_F013,neutral
Ses01M_impro04_F014,neutral
Ses01M_impro04_F015,neutral
Ses01M_impro04_F016,neutral
Ses01M_impro04_F017,neutral
Ses01M_impro04_F018,neutral
Ses01M_impro04_F019,neutral
Ses01M_impro04_F020,neutral
Ses01M_impro04_F021,neutral
Ses01M_impro04_F022,neutral
Ses01M_impro04_F023,neutral
Ses01M_impro04_F024,frustration
Ses01M_impro04_F025,neutral
Ses01M_impro04_M000,unknown
Ses01M_impro04_M001,frustration
Ses01M_impro04_M002,frustration
Ses01M_impro04_M003,frustration
Ses01M_impro04_M004,frustration
Ses01M_impro04_M005,frustration
Ses01M_impro04_M006,unknown
Ses01M_impro04_M007,unknown
Ses01M_impro04_M008,frustration
Ses01M_impro04_M009,frustration
Ses01M_impro04_M010,frustration
Ses01M_impro04_M011,frustration
Ses01M_impro04_M012,frustration
Ses01M_impro04_M013,frustration
Ses01M_impro04_M014,anger
Ses01M_impro04_M015,frustration
Ses01M_impro04_M016,frustration
Ses01M_impro04_M017,frustration
Ses01M_impro04_M018,anger
Ses01M_impro04_M019,unknown
Ses01M_impro04_M020,frustration
Ses01M_impro04_M021,unknown
Ses01M_impro04_M022,frustration
Ses01M_impro04_M023,anger
Ses01M_impro04_M024,frustration
Ses01M_impro04_M025,neutral
Ses01M_impro05_F000,neutral
Ses01M_impro05_F001,neutral
Ses01M_impro05_F002,neutral
Ses01M_impro05_F003,neutral
Ses01M_impro05_F004,neutral
Ses01M_impro05_F005,neutral
Ses01M_impro05_F006,neutral
Ses01M_impro05_F007,neutral
Ses01M_impro05_F008,frustration
Ses01M_impro05_F009,unknown
Ses01M_impro05_F010,unknown
Ses01M_impro05_F011,neutral
Ses01M_impro05_F012,neutral
Ses01M_impro05_F013,neutral
Ses01M_impro05_F014,neutral
Ses01M_impro05_F015,neutral
Ses01M_impro05_F016,neutral
Ses01M_impro05_F017,neutral
Ses01M_impro05_F018,neutral
Ses01M_impro05_F019,neutral
Ses01M_impro05_F020,neutral
Ses01M_impro05_F021,neutral
Ses01M_impro05_F022,neutral
Ses01M_impro05_F023,neutral
Ses01M_impro05_F024,neutral
Ses01M_impro05_F025,neutral
Ses01M_impro05_F026,neutral
Ses01M_impro05_F027,neutral
Ses01M_impro05_F028,neutral
Ses01M_impro05_F029,neutral
Ses01M_impro05_F030,neutral
Ses01M_impro05_F031,neutral
Ses01M_impro05_F032,neutral
Ses01M_impro05_F033,neutral
Ses01M_impro05_F034,neutral
Ses01M_impro05_F035,frustration
Ses01M_impro05_F036,unknown
Ses01M_impro05_F037,unknown
Ses01M_impro05_M000,frustration
Ses01M_impro05_M001,frustration
Ses01M_impro05_M002,frustration
Ses01M_impro05_M003,unknown
Ses01M_impro05_M004,anger
Ses01M_impro05_M005,anger
Ses01M_impro05_M006,anger
Ses01M_impro05_M007,anger
Ses01M_impro05_M008,anger
Ses01M_impro05_M009,frustration
Ses01M_impro05_M010,frustration
Ses01M_impro05_M011,unknown
Ses01M_impro05_M012,unknown
Ses01M_impro05_M013,unknown
Ses01M_impro05_M014,unknown
Ses01M_impro05_M015,neutral
Ses01M_impro05_M016,unknown
Ses01M_impro05_M017,unknown
Ses01M_impro05_M018,frustration
Ses01M_impro05_M019,unknown
Ses01M_impro05_M020,anger
Ses01M_impro05_M021,anger
Ses01M_impro05_M022,anger
Ses01M_impro05_M023,anger
Ses01M_impro05_M024,anger
Ses01M_impro05_M025,anger
Ses01M_impro05_M026,anger
Ses01M_impro05_M027,anger
Ses01M_impro05_M028,anger
Ses01M_impro05_M029,unknown
Ses01M_impro05_M030,frustration
Ses01M_impro05_M031,anger
Ses01M_impro06_F000,neutral
Ses01M_impro06_F001,neutral
Ses01M_impro06_F002,neutral
Ses01M_impro06_F003,sadness
Ses01M_impro06_F004,sadness
Ses01M_impro06_F005,sadness
Ses01M_impro06_F006,sadness
Ses01M_impro06_F007,neutral
Ses01M_impro06_F008,neutral
Ses01M_impro06_F009,neutral
Ses01M_impro06_F010,neutral
Ses01M_impro06_F011,neutral
Ses01M_impro06_F012,neutral
Ses01M_impro06_F013,neutral
Ses01M_impro06_F014,neutral
Ses01M_impro06_F015,neutral
Ses01M_impro06_F016,neutral
Ses01M_impro06_F017,neutral
Ses01M_impro06_F018,neutral
Ses01M_impro06_F019,neutral
Ses01M_impro06_F020,neutral
Ses01M_impro06_F021,neutral
Ses01M_impro06_F022,neutral
Ses01M_impro06_F023,neutral
Ses01M_impro06_F024,neutral
Ses01M_impro06_F025,neutral
Ses01M_impro06_F026,neutral
Ses01M_impro06_F027,neutral
Ses01M_impro06_F028,neutral
Ses01M_impro06_M000,sadness
Ses01M_impro06_M001,sadness
Ses01M_impro06_M002,sadness
Ses01M_impro06_M003,sadness
Ses01M_impro06_M004,sadness
Ses01M_impro06_M005,sadness
Ses01M_impro06_M006,sadness
Ses01M_impro06_M007,sadness
Ses01M_impro06_M008,sadness
Ses01M_impro06_M009,sadness
Ses01M_impro06_M010,sadness
Ses01M_impro06_M011,sadness
Ses01M_impro06_M012,sadness
Ses01M_impro06_M013,sadness
Ses01M_impro06_M014,sadness
Ses01M_impro06_M015,sadness
Ses01M_impro06_M016,sadness
Ses01M_impro06_M017,sadness
Ses01M_impro06_M018,sadness
Ses01M_impro06_M019,sadness
Ses01M_impro06_M020,sadness
Ses01M_impro06_M021,sadness
Ses01M_impro06_M022,sadness
Ses01M_impro06_M023,sadness
Ses01M_impro06_M024,sadness
Ses01M_impro06_M025,sadness
Ses01M_impro06_M026,sadness
Ses01M_impro06_M027,sadness
Ses01M_impro06_M028,sadness
Ses01M_impro06_M029,sadness
Ses01M_impro06_M030,sadness
Ses01M_impro07_F000,neutral
Ses01M_impro07_F001,excitement
Ses01M_impro07_F002,unknown
Ses01M_impro07_F003,excitement
Ses01M_impro07_F004,excitement
Ses01M_impro07_F005,excitement
Ses01M_impro07_F006,excitement
Ses01M_impro07_F007,excitement
Ses01M_impro07_F008,excitement
Ses01M_impro07_F009,excitement
Ses01M_impro07_F010,neutral
Ses01M_impro07_F011,excitement
Ses01M_impro07_F012,neutral
Ses01M_impro07_F013,excitement
Ses01M_impro07_F014,excitement
Ses01M_impro07_F015,excitement
Ses01M_impro07_F016,excitement
Ses01M_impro07_F017,unknown
Ses01M_impro07_F018,excitement
Ses01M_impro07_F019,unknown
Ses01M_impro07_F020,neutral
Ses01M_impro07_F021,excitement
Ses01M_impro07_F022,excitement
Ses01M_impro07_F023,excitement
Ses01M_impro07_F024,excitement
Ses01M_impro07_F025,excitement
Ses01M_impro07_F026,excitement
Ses01M_impro07_F027,excitement
Ses01M_impro07_F028,unknown
Ses01M_impro07_F029,unknown
Ses01M_impro07_F030,unknown
Ses01M_impro07_F031,unknown
Ses01M_impro07_F032,unknown
Ses01M_impro07_F033,happiness
Ses01M_impro07_F034,happiness
Ses01M_impro07_M000,excitement
Ses01M_impro07_M001,excitement
Ses01M_impro07_M002,excitement
Ses01M_impro07_M003,excitement
Ses01M_impro07_M004,excitement
Ses01M_impro07_M005,excitement
Ses01M_impro07_M006,happiness
Ses01M_impro07_M007,excitement
Ses01M_impro07_M008,excitement
Ses01M_impro07_M009,excitement
Ses01M_impro07_M010,excitement
Ses01M_impro07_M011,happiness
Ses01M_impro07_M012,unknown
Ses01M_impro07_M013,happiness
Ses01M_impro07_M014,unknown
Ses01M_impro07_M015,unknown
Ses01M_impro07_M016,unknown
Ses01M_impro07_M017,happiness
Ses01M_impro07_M018,excitement
Ses01M_impro07_M019,happiness
Ses01M_impro07_M020,neutral
Ses01M_impro07_M021,surprise
Ses01M_impro07_M022,surprise
Ses01M_impro07_M023,unknown
Ses01M_impro07_M024,excitement
Ses01M_impro07_M025,unknown
Ses01M_impro07_M026,neutral
Ses01M_impro07_M027,unknown
Ses01M_impro07_M028,unknown
Ses01M_impro07_M029,unknown
Ses01M_impro07_M030,neutral
Ses01M_impro07_M031,unknown
Ses01M_impro07_M032,happiness
Ses01M_impro07_M033,happiness
Ses01M_script01_1_F000,frustration
Ses01M_script01_1_F001,surprise
Ses01M_script01_1_F002,surprise
Ses01M_script01_1_F003,surprise
Ses01M_script01_1_F004,sadness
Ses01M_script01_1_F005,sadness
Ses01M_script01_1_F006,sadness
Ses01M_script01_1_F007,frustration
Ses01M_script01_1_F008,anger
Ses01M_script01_1_F009,unknown
Ses01M_script01_1_F010,surprise
Ses01M_script01_1_F011,anger
Ses01M_script01_1_F012,frustration
Ses01M_script01_1_F013,unknown
Ses01M_script01_1_F014,anger
Ses01M_script01_1_F015,anger
Ses01M_script01_1_F016,anger
Ses01M_script01_1_F017,anger
Ses01M_script01_1_F018,unknown
Ses01M_script01_1_F019,frustration
Ses01M_script01_1_F020,anger
Ses01M_script01_1_F021,unknown
Ses01M_script01_1_F022,frustration
Ses01M_script01_1_F023,anger
Ses01M_script01_1_F024,anger
Ses01M_script01_1_F025,neutral
Ses01M_script01_1_F026,neutral
Ses01M_script01_1_F027,frustration
Ses01M_script01_1_F028,frustration
Ses01M_script01_1_F029,anger
Ses01M_script01_1_F030,anger
Ses01M_script01_1_F031,sadness
Ses01M_script01_1_F032,anger
Ses01M_script01_1_F033,unknown
Ses01M_script01_1_F034,surprise
Ses01M_script01_1_F035,anger
Ses01M_script01_1_F036,anger
Ses01M_script01_1_F037,anger
Ses01M_script01_1_F038,unknown
Ses01M_script01_1_F039,anger
Ses01M_script01_1_F040,anger
Ses01M_script01_1_F041,anger
Ses01M_script01_1_F042,anger
Ses01M_script01_1_F043,anger
Ses01M_script01_1_M000,neutral
Ses01M_script01_1_M001,unknown
Ses01M_script01_1_M002,neutral
Ses01M_script01_1_M003,sadness
Ses01M_script01_1_M004,sadness
Ses01M_script01_1_M005,sadness
Ses01M_script01_1_M006,sadness
Ses01M_script01_1_M007,sadness
Ses01M_script01_1_M008,frustration
Ses01M_script01_1_M009,unknown
Ses01M_script01_1_M010,frustration
Ses01M_script01_1_M011,frustration
Ses01M_script01_1_M012,frustration
Ses01M_script01_1_M013,frustration
Ses01M_script01_1_M014,frustration
Ses01M_script01_1_M015,frustration
Ses01M_script01_1_M016,unknown
Ses01M_script01_1_M017,neutral
Ses01M_script01_1_M018,frustration
Ses01M_script01_1_M019,frustration
Ses01M_script01_1_M020,anger
Ses01M_script01_1_M021,anger
Ses01M_script01_1_M022,frustration
Ses01M_script01_1_M023,anger
Ses01M_script01_1_M024,sadness
Ses01M_script01_1_M025,unknown
Ses01M_script01_1_M026,frustration
Ses01M_script01_1_M027,frustration
Ses01M_script01_1_M028,frustration
Ses01M_script01_1_M029,unknown
Ses01M_script01_1_M030,frustration
Ses01M_script01_1_M031,frustration
Ses01M_script01_1_M032,frustration
Ses01M_script01_1_M033,unknown
Ses01M_script01_1_M034,anger
Ses01M_script01_1_M035,anger
Ses01M_script01_1_M036,frustration
Ses01M_script01_1_M037,neutral
Ses01M_script01_1_M038,sadness
Ses01M_script01_1_M039,unknown
Ses01M_script01_1_M040,sadness
Ses01M_script01_1_M041,anger
Ses01M_script01_1_M042,sadness
Ses01M_script01_2_F000,anger
Ses01M_script01_2_F001,anger
Ses01M_script01_2_F002,unknown
Ses01M_script01_2_F003,unknown
Ses01M_script01_2_F004,anger
Ses01M_script01_2_F005,anger
Ses01M_script01_2_F006,unknown
Ses01M_script01_2_F007,unknown
Ses01M_script01_2_F008,frustration
Ses01M_script01_2_F009,anger
Ses01M_script01_2_F010,unknown
Ses01M_script01_2_F011,anger
Ses01M_script01_2_F012,anger
Ses01M_script01_2_F013,anger
Ses01M_script01_2_F014,unknown
Ses01M_script01_2_M000,neutral
Ses01M_script01_2_M001,neutral
Ses01M_script01_2_M002,frustration
Ses01M_script01_2_M003,frustration
Ses01M_script01_2_M004,frustration
Ses01M_script01_2_M005,frustration
Ses01M_script01_2_M006,frustration
Ses01M_script01_2_M007,neutral
Ses01M_script01_2_M008,frustration
Ses01M_script01_2_M009,frustration
Ses01M_script01_2_M010,frustration
Ses01M_script01_2_M011,frustration
Ses01M_script01_2_M012,frustration
Ses01M_script01_2_M013,frustration
Ses01M_script01_2_M014,frustration
Ses01M_script01_2_M015,anger
Ses01M_script01_2_M016,anger
Ses01M_script01_2_M017,anger
Ses01M_script01_3_F000,neutral
Ses01M_script01_3_F001,neutral
Ses01M_script01_3_F002,unknown
Ses01M_script01_3_F003,sadness
Ses01M_script01_3_F004,neutral
Ses01M_script01_3_F005,sadness
Ses01M_script01_3_F006,sadness
Ses01M_script01_3_F007,unknown
Ses01M_script01_3_F008,neutral
Ses01M_script01_3_F009,unknown
Ses01M_script01_3_F010,unknown
Ses01M_script01_3_F011,unknown
Ses01M_script01_3_F012,neutral
Ses01M_script01_3_F013,unknown
Ses01M_script01_3_F014,excitement
Ses01M_script01_3_F015,excitement
Ses01M_script01_3_F016,happiness
Ses01M_script01_3_F017,unknown
Ses01M_script01_3_F018,sadness
Ses01M_script01_3_F019,sadness
Ses01M_script01_3_F020,unknown
Ses01M_script01_3_F021,sadness
Ses01M_script01_3_F022,sadness
Ses01M_script01_3_F023,sadness
Ses01M_script01_3_F024,sadness
Ses01M_script01_3_F025,sadness
Ses01M_script01_3_F026,sadness
Ses01M_script01_3_F027,unknown
Ses01M_script01_3_F028,unknown
Ses01M_script01_3_F029,unknown
Ses01M_script01_3_F030,happiness
Ses01M_script01_3_M000,happiness
Ses01M_script01_3_M001,happiness
Ses01M_script01_3_M002,sadness
Ses01M_script01_3_M003,unknown
Ses01M_script01_3_M004,neutral
Ses01M_script01_3_M005,unknown
Ses01M_script01_3_M006,neutral
Ses01M_script01_3_M007,neutral
Ses01M_script01_3_M008,unknown
Ses01M_script01_3_M009,happiness
Ses01M_script01_3_M010,unknown
Ses01M_script01_3_M011,unknown
Ses01M_script01_3_M012,unknown
Ses01M_script01_3_M013,unknown
Ses01M_script01_3_M014,neutral
Ses01M_script01_3_M015,unknown
Ses01M_script01_3_M016,excitement
Ses01M_script01_3_M017,unknown
Ses01M_script01_3_M018,excitement
Ses01M_script01_3_M019,happiness
Ses01M_script01_3_M020,sadness
Ses01M_script01_3_M021,sadness
Ses01M_script01_3_M022,sadness
Ses01M_script01_3_M023,sadness
Ses01M_script01_3_M024,sadness
Ses01M_script01_3_M025,sadness
Ses01M_script01_3_M026,sadness
Ses01M_script01_3_M027,sadness
Ses01M_script01_3_M028,sadness
Ses01M_script01_3_M029,sadness
Ses01M_script01_3_M030,sadness
Ses01M_script01_3_M031,sadness
Ses01M_script01_3_M032,sadness
Ses01M_script01_3_M033,sadness
Ses01M_script01_3_M034,sadness
Ses01M_script01_3_M035,sadness
Ses01M_script01_3_M036,sadness
Ses01M_script01_3_M037,sadness
Ses01M_script01_3_M038,sadness
Ses01M_script01_3_M039,sadness
Ses01M_script01_3_M040,sadness
Ses01M_script01_3_M041,sadness
Ses01M_script01_3_M042,unknown
Ses01M_script01_3_M043,happiness
Ses01M_script02_1_F000,unknown
Ses01M_script02_1_F001,frustration
Ses01M_script02_1_F002,surprise
Ses01M_script02_1_F003,unknown
Ses01M_script02_1_F004,unknown
Ses01M_script02_1_F005,anger
Ses01M_script02_1_F006,unknown
Ses01M_script02_1_F007,neutral
Ses01M_script02_1_F008,neutral
Ses01M_script02_1_F009,happiness
Ses01M_script02_1_F010,frustration
Ses01M_script02_1_F011,frustration
Ses01M_script02_1_F012,frustration
Ses01M_script02_1_F013,frustration
